,id,created_at,fav,rt,text
418,1255149773516083200,2020-04-28 15:00:00,1917,360,"The @PlayNinjala open beta starts later today on #NintendoSwitch! Here's when you can jump into the action and become a member of the Exclusive Ninja Club!

Pre-download now: https://t.co/hZHAKGnwNj https://t.co/0Zbynla5Av"
419,1255134677167415296,2020-04-28 14:00:00,1974,235,"Spice up some of the games in #ClubhouseGames: 51 Worldwide Classics with Mosaic Mode! By connecting up to 4 systems locally, you’ll be able to rearrange, expand, &amp; transform the play area of select games in exciting ways, like creating a challenging Slot Cars track! https://t.co/jhYIP2S8tX"
420,1255119574527348738,2020-04-28 13:00:00,4154,1533,"Agent Francis York Morgan returns! Track down a vicious serial killer and explore the fictional town of Le Carré in the surreal #DeadlyPremonition2: A Blessing in Disguise, directed by @Swery65.
The mystery begins 7/10, only on #NintendoSwitch!
https://t.co/3t4xng4SXp https://t.co/jIjh0FDlir"
421,1254817586258292736,2020-04-27 17:00:00,13563,1505,#AnimalCrossing: New Horizons is full of fun activities! Have you checked every box on the board? Fill out the card and let us know how you did! #ACNH https://t.co/oJEiYPGRH1
422,1254803128186097671,2020-04-27 16:02:33,505,35,"NO PURCH. NEC. Must be US &amp; CAN res. age 13+, or MEX res. age 18+; have access to Nintendo Switch, Mario Kart 8 Deluxe, high-speed internet &amp; Nintendo Switch Online. Tournament ends at 6:00pm PT on 5/10/2020. See Rules for details. https://t.co/tlQlDgChHL"
423,1254803125879234560,2020-04-27 16:02:32,4099,720,"Polish your karts and call your friends, the #MarioKart8Deluxe North American Open May 2020 tournament approaches on 5/8! Throw your kart in the race for a shot at 2500 My Nintendo Gold Points eligible for the top 8 players each day.

Learn more: https://t.co/qlGAqj3ePn https://t.co/anOiyGcL7h"
424,1254082027793440768,2020-04-25 16:17:09,2050,182,"There's a lot you can do with a balance ball, exercise aid, chair, light demolition. Get the ball rolling and check out the comic puzzle fun of Good Job! today: https://t.co/q60odYAmZv https://t.co/0ZTF69hNkP"
425,1253789339189829632,2020-04-24 20:54:07,912,85,Which of Link’s companions would you pick to be your personal life coach?
426,1253787724659621889,2020-04-24 20:47:42,706,40,You’re in first place – which item would you rather have?
427,1253787372296089600,2020-04-24 20:46:18,1133,99,"The next #NintendoPower Podcast episode is on the way, but in the meantime we’re taking the Player’s Pulse! Answer the following poll questions and we’ll discuss the results on the next episode!

Which style of multiplayer gaming do you prefer?"
428,1253760872121602049,2020-04-24 19:01:00,4955,1228,"Enjoy this preview of the Colony 9 theme, part of the fully remastered soundtrack in #XenobladeChronicles: Definitive Edition. Join Shulk and defeat the Mechon when the game comes to #NintendoSwitch 5/29!

Pre-purchase today: https://t.co/ugnWUlIGO9 https://t.co/5avnzjBicA"
429,1253745521178693639,2020-04-24 18:00:00,2925,333,"A new #SuperMarioMaker2 update brings along a new power-up! With this mushroom, if Mario picks it up he’ll become Super Mario Bros. 2 Mario. Ride and throw your enemies at will.  Big enemies, flying enemies, even Chain Chomps are fair game!

https://t.co/t7UJnfvrqi https://t.co/coTF2EutCj"
430,1253718483184975878,2020-04-24 16:12:34,5737,1422,Please read important information regarding the discontinuation of Nintendo Account sign-ins using a Nintendo Network ID: https://t.co/u3KRfj5TxK
431,1253715326853771272,2020-04-24 16:00:01,1639,267,"Begin your adventures today, join your companions, and save the world of Mana together in #TrialsofMana, available now on #NintendoSwitch!

https://t.co/IcFhv32TRQ https://t.co/kKJd9ypEq0"
432,1253670025296216065,2020-04-24 13:00:00,1282,139,Jump into the #Tetris99 12th MAXIMUS CUP themed after #RingFitAdventure! Play until 4/27 at 11:59pm PT and earn at least 100 event points to unlock a Ring Fit Adventure theme for Tetris 99. @tetris_official https://t.co/Rh1di2sUKy
433,1253443530833330176,2020-04-23 22:00:00,1994,190,"Share in the scares with friends! With #LuigisMansion3 and #NintendoSwitchOnline, up to 8 players can team up in the ScareScraper to clear ghosts and rescue Toads – together!  

https://t.co/pAq8RpDcgf https://t.co/P8t7wcI1uY"
434,1253398234183000065,2020-04-23 19:00:00,6911,709,"The leader of the Phantom Thieves of Hearts is looking cool in #SmashBrosUltimate! Have you got some time on the battlefield with Joker?

Purchase the Fighters Pass to play as Joker &amp; pre-purchase Fighters Pass Vol. 2 for more DLC fighters in the future: https://t.co/38v6Nk1sCp https://t.co/1JTISzn7Zd"
435,1253368039074156547,2020-04-23 17:00:01,2218,232,"From the Cannon Box to the Bullet Bill Mask, the wearables added in the new #SuperMarioMaker2 update can definitely be used in some wacky ways! Which ones have you had the most fun with so far?

https://t.co/t7UJnfvrqi https://t.co/KhxNJAPNgX"
436,1253353540363464704,2020-04-23 16:02:24,2930,245,"Have you checked out the latest update for #AnimalCrossing: New Horizons? It’s available now, so make sure to jump in and see what’s new! 

https://t.co/E3J7i4J0dp https://t.co/9WPbKrAReZ"
437,1253337838747344896,2020-04-23 15:00:01,2708,375,"The Forbidden Islands are Calling, Unlock their Secrets.

Shipwrecked alone on an unchartered island, you must explore, adapt and navigate the land and perilous seas to survive. 

Brave the storm when @WindboundGame releases for #NintendoSwitch on Aug. 28. https://t.co/GUrfmf2esi"
438,1253085508726472704,2020-04-22 22:17:21,19535,2093,"Thanks to the April #AnimalCrossing: New Horizons update, the aloha shirts worn by Isabelle, Timmy &amp; Tommy will be available for redemption with Nook Miles at the Nook Stop in Resident Services. Be sure to grab this new look!"
439,1253057532467089408,2020-04-22 20:26:11,19332,2407,"The wedding season comes to #AnimalCrossing: New Horizons! From 6/1 to 6/30, visit Harvey’s wedding-picture studio and participate in an anniversary photoshoot with Reese and Cyrus. As a token of gratitude, the happy couple will give you wedding themed items to decorate with! https://t.co/iOdmqAbORm"
440,1253022936417460226,2020-04-22 18:08:42,14926,2190,Celebrate International Museum Day from 5/18 to 5/31 with a Stamp Rally! Grab your stamp card and collect stamps by touring the various museum exhibits. Collect enough stamps to earn a special in-game reward! #ACNH #AnimalCrossing @animalcrossing https://t.co/Bncq39p8qe
441,1252999341624582144,2020-04-22 16:34:57,17321,2156,"Embark on a special one-time May Day Tour from 5/1 to 5/7! Take your May Day Ticket to your airport and take part in this limited time tour. It looks like this island is different from your usual Mystery Tour, and there’s even a familiar face roaming about… @animalcrossing https://t.co/bE7KVKD2SM"
442,1252787169950760960,2020-04-22 02:31:51,6846,1101,"The new #SuperMarioMaker2 World Maker update is available now! Create your Super World, enjoy new course parts, and even add the 7 elite members of Bowser’s army! Once you’re ready, you can share your new creation in Course World!

https://t.co/t7UJnfdQ1I https://t.co/u2tnQpp1D5"
443,1252766567630168064,2020-04-22 01:09:59,1818,408,"In addition, #Splatoon2 will be available at a discounted price on Nintendo eShop during the duration of the Splatoon 2 Special Demo 2020, &amp; a free 7-day trial of Nintendo Switch Online will also be available so you can play online with friends!

https://t.co/aAc752hg4g"
444,1252766224754196480,2020-04-22 01:08:37,10074,2028,"Inkoming! A Special Demo event for #Splatoon2 is on the way! You’ll be able to play Turf War, Ranked Battle, Salmon Run, and more beginning 4/29 at 11pm PT, to 5/6 at 6:59am PT. https://t.co/U8tYN4SAVn"
445,1252696595117666304,2020-04-21 20:31:56,13520,1763,"The Nature Day event runs from 4/23 to 5/4, and it’s a great opportunity to help your island flourish with foliage! Fulfill special limited time Nature Day activities to earn extra Nook Miles, like planting shrub starts, water plants, and more. #ACNH #AnimalCrossing https://t.co/G3ZFrPK1J1"
446,1252658486166487040,2020-04-21 18:00:31,29426,3538,"All the new art pieces you obtain from Jolly Redd need a new home! After donating your first art piece, the museum will expand with a new art gallery to display your donated pieces. Are you excited to fill this new exhibit with all your findings? #ACNH #AnimalCrossing https://t.co/HwfckqUA7q"
447,1252643707888627713,2020-04-21 17:01:47,23025,3264,"Jolly Redd’s Treasure Trawler will occasionally come ashore to your island, full of in-game art to sell. Be careful though, not all his art is necessarily genuine. It’ll be up to you to determine which is real or fake! #ACNH https://t.co/3f53iUs9z6"
448,1252629095738773504,2020-04-21 16:03:43,27773,4425,"The April update for #AnimalCrossing: New Horizons brings the ability to purchase a wide assortment of shrubs and flower seeds from the nature-loving Leif. This green thumb will be visiting your island to setup his garden shop, so make sure you keep an eye out for his arrival! https://t.co/fi31HyWhFQ"
449,1252417351548428293,2020-04-21 02:02:20,7862,1281,"A new mode, World Maker, arrives in the new #SuperMarioMaker2 update. Build a route for your courses, customize with additions like bridges &amp; hills, and create your own Super World with up to 8 Worlds &amp; 40 Courses! You can then share your creation in Course World! https://t.co/6v3GkAHnOz"
450,1252417349912637440,2020-04-21 02:02:19,6554,827,"The 7 elite members of Bowser’s army are reporting for duty in the new update! Larry, Wendy, Morton, Lemmy, Roy, Iggy, and Ludwig are here to keep you on your toes and spice up some boss battles. https://t.co/OYECkHkAND"
451,1252416869937459203,2020-04-21 02:00:25,56871,14324,"The final major update for #SuperMarioMaker2 is near! Create your own Super World in the new World Maker mode. Course parts like the Frog Suit, Goomba Mask, &amp; more wacky fun wearables join the fun too! The free update arrives 4/22 on #NintendoSwitch!

https://t.co/t7UJnfdQ1I https://t.co/JrPfxrZcHW"
452,1252326169942228997,2020-04-20 20:00:00,1037,90,"Good leadership raises everyone up, but in #GoodJob so does a bench attached to a crane. Give your gameplay a lift with the hilarious puzzles of Good Job!, a fun new game for #NintendoSwitch.

https://t.co/q60odYAmZv https://t.co/5DKL489R3c"
453,1252296180333113346,2020-04-20 18:00:50,3500,496,We're celebrating 30 years of #FireEmblem with a special countdown in #FEHeroes! Be sure to follow @FE_Heroes_EN to take a look back at the many characters in this long-running series. https://t.co/vBhvlc3wZT
454,1252220471791226883,2020-04-20 13:00:00,6283,508,"Your island is what you make of it in #AnimalCrossing: New Horizons! Personalize your home just the way you want, then kick back, relax, and soak it all in! How are your islands coming along? https://t.co/zwBwB2tYUj"
455,1251631751220215808,2020-04-18 22:00:38,11344,610,"Name your favorite K.K. Slider song! 

@animalcrossing #AnimalCrossing #ACNH"
456,1251269205879435264,2020-04-17 22:00:00,3543,367,"Kit &amp; Krysta come up with some fun multiplayer games to play on their #Animal Crossing: New Horizons islands in the latest episode of #NintendoMinute! Have you played any fun activities with your island visitors? Let us know in the replies!

📺: https://t.co/uPRO78ztel https://t.co/HdJ1ocnlKv"
457,1251246554268262407,2020-04-17 20:30:00,1205,127,"When you’re polishing the floor, let the machine do the work, or just hang on and let it do all the work. The comedic puzzle game #GoodJob is available now on #NintendoSwitch!

https://t.co/q60odYRYo5 https://t.co/TIbBoswSTL"
458,1251239004390989825,2020-04-17 20:00:00,1875,373,Get ready to pick up the fight when Streets of Rage 4 brawls its way onto #NintendoSwitch on April 30th! #SOR4 https://t.co/EWr82kLycA
459,1251193709745434631,2020-04-17 17:00:01,1993,196,"Be sure to check out all the #NintendoSwitch games that are on sale right now before these deals spring away!

https://t.co/Mex97LSFcm https://t.co/HIEIcA5IAe"
460,1250892361334353920,2020-04-16 21:02:34,2870,262,A rescue team base is home sweet home for your Pokémon self in #PokemonMysteryDungeonDX. Each base will change depending on which Pokémon you became. Once you progress far enough you can change the design of your team’s hoisted flag! Which team flag designs have you gone with? https://t.co/ICdnYVITPj
461,1250514230945689600,2020-04-15 20:00:00,1936,174,"Neural network initialized.

Echo is swooping into battle. Overwatch’s latest hero is playable now!

Begin your watch: https://t.co/rnKiU1xwUa https://t.co/FhnPJF8Byf"
462,1250491722414473217,2020-04-15 18:30:34,3880,322,"Are you peeling or spinning out in #MK8D?
#NationalBananaDay https://t.co/RoRHpJgw7z"
463,1250151844631937028,2020-04-14 20:00:01,1304,118,"Recruiting teammates &amp; building camps for your rescue team is critical in #PokemonMysteryDungeonDX! Pokémon that have rare qualities, can Mega Evolve, or Legendary Pokémon can make your rescue team one to be reckoned with. How are you building your team?

https://t.co/TG5OtAAerv https://t.co/XphQhs8ObD"
464,1250114093115224068,2020-04-14 17:30:00,1475,134,"A good company leader is always looking forward, not backwards, and never down. Especially not down. Put your creativity to the task today and solve fun puzzles in over 30 levels in #GoodJob!

Available now: https://t.co/q60odYRYo5 https://t.co/alLJpu1qeF"
465,1249034244799606784,2020-04-11 17:59:04,4651,425,The first #AnimalCrossing: New Horizons Fishing Tourney starts now and runs until 6pm today! Be sure to talk to C.J. in the plaza to participate in this community event. #ACNH https://t.co/ERwy53loGs
466,1249019380396146689,2020-04-11 17:00:00,2125,332,"We have more #PokemonMysteryDungeonDX Wonder Mail for you to take on! Checkout the below Wonder Mail passwords for you to use during your adventure.

Togetic’s Special Request: 
MHJR625M

Reviver Seed Set:
5PJQMCCJ https://t.co/BH20XJhxLv"
467,1248703520259227648,2020-04-10 20:04:53,1123,159,"Oh! A special request from Clefairy came in by Wonder Mail! Clefairy was on their way to a dance party when they got lost, and now they’re waiting for someone to rescue them.

Accept Clefairy’s request &amp; head out to rescue them!

Wonder Mail password: 8TT498W8 https://t.co/Y5qsGoERaX"
